chr;left;right;geneId;score;strand;geneName;tranId;biotype;unit;tpm15d;isPrimary;geneMax;tpm15dq
1;175337526;175344611;MGP_C3HHeJ_G0016525;1;+;Usf1;MGP_C3HHeJ_T0023238;protein_coding;transcript;2.4162525;1;2.4162525;q4
1;176137722;176174049;MGP_C3HHeJ_G0016535;1;+;Cd84;MGP_C3HHeJ_T0023267;protein_coding;transcript;1.7673925;1;1.7673925;q4
1;176499819;176509844;MGP_C3HHeJ_G0016544;1;-;Pea15a;MGP_C3HHeJ_T0023317;protein_coding;transcript;4.171865;1;4.171865;q4
1;176681559;176689044;MGP_C3HHeJ_G0016551;1;+;Pigm;MGP_C3HHeJ_T0023341;protein_coding;transcript;2.45341;1;2.45341;q4
1;178161737;178168225;MGP_C3HHeJ_G0016573;1;+;MGP_C3HHeJ_G0016573;MGP_C3HHeJ_T0023405;protein_coding;transcript;4.5291475;1;4.5291475;q4
1;178261882;178312288;MGP_C3HHeJ_G0016576;1;-;Ifi203;MGP_C3HHeJ_T0023410;protein_coding;transcript;4.5432975;1;4.5432975;q4
1;178261947;178285042;MGP_C3HHeJ_G0016577;1;-;Ifi204;MGP_C3HHeJ_T0023411;protein_coding;transcript;2.701825;1;2.701825;q4
1;178534761;178549832;MGP_C3HHeJ_G0016579;1;-;Ifi202b;MGP_C3HHeJ_T0023419;protein_coding;transcript;2.4487175;1;2.4487175;q4
1;179425298;179514909;MGP_C3HHeJ_G0016596;1;-;Grem2;MGP_C3HHeJ_T0023446;protein_coding;transcript;3.2188425;1;3.2188425;q4
1;180575391;180579503;MGP_C3HHeJ_G0016606;1;-;Rbm8a2;MGP_C3HHeJ_T0023488;protein_coding;transcript;2.066775;1;2.066775;q4
1;181404932;181411230;MGP_C3HHeJ_G0016607;1;-;Cep170;MGP_C3HHeJ_T0023503;protein_coding;transcript;2.88349;1;2.88349;q4
1;181447545;181589371;MGP_C3HHeJ_G0016608;1;+;Sdccag8;MGP_C3HHeJ_T0023508;protein_coding;transcript;2.58426;1;2.58426;q4
1;183047092;183117066;MGP_C3HHeJ_G0016613;1;+;Desi2;MGP_C3HHeJ_T0023531;protein_coding;transcript;4.1037025;1;4.1037025;q4
1;184479305;184560881;MGP_C3HHeJ_G0016622;1;+;Cnst;MGP_C3HHeJ_T0023562;protein_coding;transcript;2.2116325;1;2.2116325;q4
1;184595375;184619907;MGP_C3HHeJ_G0016623;1;+;Sccpdh;MGP_C3HHeJ_T0023566;protein_coding;transcript;1.9978975;1;1.9978975;q4
1;184917323;185122822;MGP_C3HHeJ_G0016627;1;+;Cdc42bpa;MGP_C3HHeJ_T0023587;protein_coding;transcript;1.98508;1;1.98508;q4
1;185297077;185395854;MGP_C3HHeJ_G0016630;1;+;Itpkb;MGP_C3HHeJ_T0023629;protein_coding;transcript;1.79219;1;1.79219;q4
1;185854359;185872530;MGP_C3HHeJ_G0016637;1;+;Sde2;MGP_C3HHeJ_T0023657;protein_coding;transcript;2.4971575;1;2.4971575;q4
1;185912762;185916557;MGP_C3HHeJ_G0016639;1;+;Pycr2;MGP_C3HHeJ_T0023661;protein_coding;transcript;1.6057925;1;1.6057925;q4
1;186116016;186175739;MGP_C3HHeJ_G0016644;1;-;Nvl;MGP_C3HHeJ_T0023680;protein_coding;transcript;2.3436675;1;2.3436675;q4
1;186891616;186924684;MGP_C3HHeJ_G0016650;1;-;Lbr;MGP_C3HHeJ_T0023704;protein_coding;transcript;4.63944;1;4.63944;q4
1;187523398;187577574;MGP_C3HHeJ_G0016655;1;+;Trp53bp2;MGP_C3HHeJ_T0023740;protein_coding;transcript;2.617065;1;2.617065;q4
1;188101232;188121673;MGP_C3HHeJ_G0016660;1;+;Tlr5;MGP_C3HHeJ_T0023758;protein_coding;transcript;1.668955;1;1.668955;q4
1;188378879;188399688;MGP_C3HHeJ_G0016662;1;-;Brox;MGP_C3HHeJ_T0023767;protein_coding;transcript;4.5377925;1;4.5377925;q4
1;190358450;190449963;MGP_C3HHeJ_G0016674;1;+;Rab3gap2;MGP_C3HHeJ_T0023821;protein_coding;transcript;3.5133225;1;3.5133225;q4
1;190634100;190647973;MGP_C3HHeJ_G0016678;1;+;Slc30a10;MGP_C3HHeJ_T0023846;protein_coding;transcript;3.5497125;1;3.5497125;q4
1;191273301;191297704;MGP_C3HHeJ_G0016679;1;-;Lyplal1;MGP_C3HHeJ_T0023847;protein_coding;transcript;4.86204;1;4.86204;q4
1;191936030;191961299;MGP_C3HHeJ_G0016681;1;-;Rrp15;MGP_C3HHeJ_T0023855;protein_coding;transcript;3.8486175;1;3.8486175;q4
1;192426998;192447208;MGP_C3HHeJ_G0016684;1;+;Gpatch2;MGP_C3HHeJ_T0023866;protein_coding;transcript;2.27864;1;2.27864;q4
1;192831068;193021877;MGP_C3HHeJ_G0016685;1;+;Esrrg;MGP_C3HHeJ_T0023876;protein_coding;transcript;3.4817075;1;3.4817075;q4
1;194232538;194272268;MGP_C3HHeJ_G0016687;1;-;Kctd3;MGP_C3HHeJ_T0023885;protein_coding;transcript;2.2184475;1;2.2184475;q4
1;195193315;195237732;MGP_C3HHeJ_G0016691;1;-;Smyd2;MGP_C3HHeJ_T0023916;protein_coding;transcript;4.76361;1;4.76361;q4
1;196138101;196282350;MGP_C3HHeJ_G0016693;1;-;Rps6kc1;MGP_C3HHeJ_T0023925;protein_coding;transcript;1.792605;1;1.792605;q4
1;196295475;196318059;MGP_C3HHeJ_G0016694;1;+;Angel2;MGP_C3HHeJ_T0023932;protein_coding;transcript;2.9570175;1;2.9570175;q4
1;196697984;196711134;MGP_C3HHeJ_G0016703;1;-;Nenf;MGP_C3HHeJ_T0023975;protein_coding;transcript;4.7618675;1;4.7618675;q4
1;196985765;197033492;MGP_C3HHeJ_G0016707;1;+;Ints7;MGP_C3HHeJ_T0023994;protein_coding;transcript;2.8982125;1;2.8982125;q4
1;197251923;197254765;MGP_C3HHeJ_G0016709;1;+;Nek2;MGP_C3HHeJ_T0024004;protein_coding;transcript;2.474555;1;2.474555;q4
1;198056135;198094908;MGP_C3HHeJ_G0016715;1;-;Hhat;MGP_C3HHeJ_T0024037;protein_coding;transcript;1.56472;1;1.56472;q4
1;198566375;198585282;MGP_C3HHeJ_G0016719;1;+;Irf6;MGP_C3HHeJ_T0024057;protein_coding;transcript;3.977515;1;3.977515;q4
1;200114031;200313869;MGP_C3HHeJ_G0016726;1;+;Plxna2;MGP_C3HHeJ_T0024104;protein_coding;transcript;3.26179;1;3.26179;q4
1;200441396;200453261;MGP_C3HHeJ_G0016727;1;+;Cd34;MGP_C3HHeJ_T0024110;protein_coding;transcript;2.53187;1;2.53187;q4
1;200544249;200571209;MGP_C3HHeJ_G0016728;1;-;Cd46;MGP_C3HHeJ_T0024113;protein_coding;transcript;1.5205725;1;1.5205725;q4
1;200646003;200694787;MGP_C3HHeJ_G0016730;1;-;Cr2;MGP_C3HHeJ_T0024132;protein_coding;transcript;3.5576275;1;3.5576275;q4
10;1260007;1363066;MGP_C3HHeJ_G0016737;1;+;Akap12;MGP_C3HHeJ_T0024155;protein_coding;transcript;1.8048925;1;1.8048925;q4
10;1442868;1461691;MGP_C3HHeJ_G0016740;1;+;Armt1;MGP_C3HHeJ_T0024165;protein_coding;transcript;2.9277575;1;2.9277575;q4
10;2869314;2871857;MGP_C3HHeJ_G0016748;1;-;Mtrf1l;MGP_C3HHeJ_T0024195;protein_coding;transcript;2.543085;1;2.543085;q4
10;4285378;4381009;MGP_C3HHeJ_G0016753;1;-;Cnksr3;MGP_C3HHeJ_T0024243;protein_coding;transcript;2.1393175;1;2.1393175;q4
10;4807689;4852111;MGP_C3HHeJ_G0016756;1;-;Pcmt1;MGP_C3HHeJ_T0024252;protein_coding;transcript;2.9886025;1;2.9886025;q4
10;4856278;4878400;MGP_C3HHeJ_G0016757;1;+;Nup43;MGP_C3HHeJ_T0024260;protein_coding;transcript;1.7184325;1;1.7184325;q4
10;4997312;5030634;MGP_C3HHeJ_G0016761;1;+;Ppil4;MGP_C3HHeJ_T0024278;protein_coding;transcript;4.889375;1;4.889375;q4
10;5965472;6141947;MGP_C3HHeJ_G0016765;1;-;Sash1;MGP_C3HHeJ_T0024289;protein_coding;transcript;4.6923375;1;4.6923375;q4
10;8500055;8568370;MGP_C3HHeJ_G0016773;1;+;Shprh;MGP_C3HHeJ_T0024318;protein_coding;transcript;1.75669;1;1.75669;q4
10;8627440;8645074;MGP_C3HHeJ_G0016774;1;+;Fbxo30;MGP_C3HHeJ_T0024325;protein_coding;transcript;2.59621;1;2.59621;q4
10;9740930;10238270;MGP_C3HHeJ_G0016776;1;-;Utrn;MGP_C3HHeJ_T0024330;protein_coding;transcript;3.6718375;1;3.6718375;q4
10;10388420;10392252;MGP_C3HHeJ_G0016778;1;+;Sf3b5;MGP_C3HHeJ_T0024334;protein_coding;transcript;1.9711425;1;1.9711425;q4
10;11046975;11296108;MGP_C3HHeJ_G0016786;1;-;Aig1;MGP_C3HHeJ_T0024380;protein_coding;transcript;3.359745;1;3.359745;q4
10;11394647;11587312;MGP_C3HHeJ_G0016787;1;+;Hivep2;MGP_C3HHeJ_T0024387;protein_coding;transcript;3.3067625;1;3.3067625;q4
10;12111223;12166469;MGP_C3HHeJ_G0016789;1;-;Vta1;MGP_C3HHeJ_T0024397;protein_coding;transcript;2.511185;1;2.511185;q4
10;15326070;15328515;MGP_C3HHeJ_G0016792;1;+;Cited2;MGP_C3HHeJ_T0024409;protein_coding;transcript;2.9255775;1;2.9255775;q4
10;15519024;15575284;MGP_C3HHeJ_G0016794;1;-;Heca;MGP_C3HHeJ_T0024412;protein_coding;transcript;4.30767;1;4.30767;q4
10;15866261;15884230;MGP_C3HHeJ_G0016798;1;-;Ccdc28a;MGP_C3HHeJ_T0024428;protein_coding;transcript;2.00933;1;2.00933;q4
10;17618797;17695340;MGP_C3HHeJ_G0016812;1;+;Map3k5;MGP_C3HHeJ_T0024465;protein_coding;transcript;2.580665;1;2.580665;q4
10;17825573;17960743;MGP_C3HHeJ_G0016813;1;+;Map7;MGP_C3HHeJ_T0024470;protein_coding;transcript;3.4942975;1;3.4942975;q4
10;18082972;18421322;MGP_C3HHeJ_G0016817;1;-;Pde7b;MGP_C3HHeJ_T0024484;protein_coding;transcript;1.516875;1;1.516875;q4
10;19907563;19911999;MGP_C3HHeJ_G0016827;1;-;E030030I06Rik;MGP_C3HHeJ_T0024519;protein_coding;transcript;2.67143;1;2.67143;q4
10;20568772;20569634;MGP_C3HHeJ_G0016829;1;-;Tbpl1;MGP_C3HHeJ_T0024524;protein_coding;transcript;3.0339225;1;3.0339225;q4
10;20668135;20670982;MGP_C3HHeJ_G0016830;1;-;Tcf21;MGP_C3HHeJ_T0024527;protein_coding;transcript;2.65852;1;2.65852;q4
10;21735505;21747523;MGP_C3HHeJ_G0016835;1;+;Vnn1;MGP_C3HHeJ_T0024537;protein_coding;transcript;2.423065;1;2.423065;q4
10;22483518;22486756;MGP_C3HHeJ_G0016852;1;+;Ctgf;MGP_C3HHeJ_T0024555;protein_coding;transcript;1.48013775;1;1.48013775;q4
10;22533619;22600792;MGP_C3HHeJ_G0016853;1;-;Enpp1;MGP_C3HHeJ_T0024560;protein_coding;transcript;1.741095;1;1.741095;q4
10;22774504;22800134;MGP_C3HHeJ_G0016855;1;+;Med23;MGP_C3HHeJ_T0024565;protein_coding;transcript;1.6643275;1;1.6643275;q4
10;23133422;23206649;MGP_C3HHeJ_G0016857;1;-;Akap7;MGP_C3HHeJ_T0024578;protein_coding;transcript;2.0464475;1;2.0464475;q4
10;23330726;23444838;MGP_C3HHeJ_G0016858;1;+;Epb41l2;MGP_C3HHeJ_T0024585;protein_coding;transcript;2.366325;1;2.366325;q4
10;24185941;24290590;MGP_C3HHeJ_G0016863;1;-;L3mbtl3;MGP_C3HHeJ_T0024594;protein_coding;transcript;1.8000125;1;1.8000125;q4
10;24726935;24880731;MGP_C3HHeJ_G0016864;1;+;Arhgap18;MGP_C3HHeJ_T0024597;protein_coding;transcript;1.9339775;1;1.9339775;q4
10;27476145;27567327;MGP_C3HHeJ_G0016874;1;-;Rspo3;MGP_C3HHeJ_T0024634;protein_coding;transcript;2.23085;1;2.23085;q4
10;28605107;28672927;MGP_C3HHeJ_G0016876;1;-;Trmt11;MGP_C3HHeJ_T0024636;protein_coding;transcript;2.32703;1;2.32703;q4
10;29430028;29545789;MGP_C3HHeJ_G0016882;1;-;Tpd52l1;MGP_C3HHeJ_T0024653;protein_coding;transcript;1.526385;1;1.526385;q4
10;29589342;29714571;MGP_C3HHeJ_G0016883;1;-;Rnf217;MGP_C3HHeJ_T0024654;protein_coding;transcript;3.3820675;1;3.3820675;q4
10;32064025;32097139;MGP_C3HHeJ_G0016890;1;-;Zufsp;MGP_C3HHeJ_T0024667;protein_coding;transcript;3.2150275;1;3.2150275;q4
10;32142411;32142476;MGP_C3HHeJ_G0016891;1;-;Gm17567;MGP_C3HHeJ_T0024669;protein_coding;transcript;3.37532275;1;3.37532275;q4
10;32305051;32362355;MGP_C3HHeJ_G0016897;1;-;Dse;MGP_C3HHeJ_T0024676;protein_coding;transcript;3.026295;1;3.026295;q4
10;32449333;32452407;MGP_C3HHeJ_G0016898;1;+;Tspyl1;MGP_C3HHeJ_T0024677;protein_coding;transcript;4.36136;1;4.36136;q4
10;32471061;32590321;MGP_C3HHeJ_G0016899;1;-;Nt5dc1;MGP_C3HHeJ_T0024680;protein_coding;transcript;3.58554;1;3.58554;q4
10;32656466;32787620;MGP_C3HHeJ_G0016902;1;+;Frk;MGP_C3HHeJ_T0024686;protein_coding;transcript;2.1790075;1;2.1790075;q4
10;37270554;37428287;MGP_C3HHeJ_G0016907;1;+;Lama4;MGP_C3HHeJ_T0024699;protein_coding;transcript;1.4549675;1;1.4549675;q4
10;37437684;37453495;MGP_C3HHeJ_G0016908;1;-;Fam229b;MGP_C3HHeJ_T0024714;protein_coding;transcript;1.56361;1;1.56361;q4
10;38078717;38221598;MGP_C3HHeJ_G0016913;1;+;Rev3l;MGP_C3HHeJ_T0024733;protein_coding;transcript;3.4447475;1;3.4447475;q4
10;38591474;38614559;MGP_C3HHeJ_G0016920;1;-;Rpf2;MGP_C3HHeJ_T0024751;protein_coding;transcript;2.791065;1;2.791065;q4
10;39015111;39037951;MGP_C3HHeJ_G0016925;1;+;Ddo;MGP_C3HHeJ_T0024763;protein_coding;transcript;3.0445375;1;3.0445375;q4
10;39226820;39282052;MGP_C3HHeJ_G0016927;1;-;Cdc40;MGP_C3HHeJ_T0024765;protein_coding;transcript;3.3627925;1;3.3627925;q4
10;39600910;39718962;MGP_C3HHeJ_G0016930;1;-;Fig4;MGP_C3HHeJ_T0024769;protein_coding;transcript;2.9515425;1;2.9515425;q4
10;39875480;39890655;MGP_C3HHeJ_G0016932;1;+;Zbtb24;MGP_C3HHeJ_T0024773;protein_coding;transcript;2.7621475;1;2.7621475;q4
10;40193932;40268568;MGP_C3HHeJ_G0016940;1;-;Cep57l1;MGP_C3HHeJ_T0024819;protein_coding;transcript;2.1401575;1;2.1401575;q4
10;40269530;40363216;MGP_C3HHeJ_G0016941;1;+;Sesn1;MGP_C3HHeJ_T0024821;protein_coding;transcript;2.19084;1;2.19084;q4
10;40668965;40764415;MGP_C3HHeJ_G0016943;1;-;Foxo3;MGP_C3HHeJ_T0024831;protein_coding;transcript;4.3096225;1;4.3096225;q4
10;40806212;40986956;MGP_C3HHeJ_G0016944;1;-;Lace1;MGP_C3HHeJ_T0024836;protein_coding;transcript;2.2376425;1;2.2376425;q4
10;41203201;41227325;MGP_C3HHeJ_G0016947;1;+;Ostm1;MGP_C3HHeJ_T0024848;protein_coding;transcript;3.49343;1;3.49343;q4
10;41779141;42004493;MGP_C3HHeJ_G0016952;1;+;Pdss2;MGP_C3HHeJ_T0024868;protein_coding;transcript;2.1294225;1;2.1294225;q4
10;42458407;42483753;MGP_C3HHeJ_G0016957;1;-;Qrsl1;MGP_C3HHeJ_T0024880;protein_coding;transcript;1.65849;1;1.65849;q4
10;42483815;42530257;MGP_C3HHeJ_G0016958;1;+;Rtn4ip1;MGP_C3HHeJ_T0024883;protein_coding;transcript;3.31372;1;3.31372;q4
10;42532702;42589639;MGP_C3HHeJ_G0016959;1;-;Aim1;MGP_C3HHeJ_T0024885;protein_coding;transcript;3.5315875;1;3.5315875;q4
10;51075733;51167754;MGP_C3HHeJ_G0016981;1;+;Dcbld1;MGP_C3HHeJ_T0024933;protein_coding;transcript;1.5109575;1;1.5109575;q4
10;51183351;51233002;MGP_C3HHeJ_G0016982;1;-;Gopc;MGP_C3HHeJ_T0024936;protein_coding;transcript;4.55728;1;4.55728;q4
10;52227450;52236560;MGP_C3HHeJ_G0016988;1;+;Pln;MGP_C3HHeJ_T0024946;protein_coding;transcript;1.99796;1;1.99796;q4
10;52492842;52505096;MGP_C3HHeJ_G0016991;1;+;Asf1a;MGP_C3HHeJ_T0024951;protein_coding;transcript;4.0979325;1;4.0979325;q4
10;55042675;55260552;MGP_C3HHeJ_G0016994;1;-;Tbc1d32;MGP_C3HHeJ_T0024966;protein_coding;transcript;1.4553425;1;1.4553425;q4
10;56883073;56886642;MGP_C3HHeJ_G0017001;1;+;Fabp7;MGP_C3HHeJ_T0024987;protein_coding;transcript;1.5293225;1;1.5293225;q4
10;57054951;57106666;MGP_C3HHeJ_G0017006;1;+;Gcc2;MGP_C3HHeJ_T0024997;protein_coding;transcript;4.69538;1;4.69538;q4
10;58002036;58061746;MGP_C3HHeJ_G0017014;1;-;Sept10;MGP_C3HHeJ_T0025019;protein_coding;transcript;4.4558375;1;4.4558375;q4
10;58171533;58220962;MGP_C3HHeJ_G0017016;1;+;P4ha1;MGP_C3HHeJ_T0025023;protein_coding;transcript;1.72487;1;1.72487;q4
10;58294441;58473274;MGP_C3HHeJ_G0017019;1;-;Mcu;MGP_C3HHeJ_T0025028;protein_coding;transcript;4.181955;1;4.181955;q4
10;58742985;58762113;MGP_C3HHeJ_G0017022;1;+;Dnajb12;MGP_C3HHeJ_T0025050;protein_coding;transcript;2.88605;1;2.88605;q4
10;58884027;58984479;MGP_C3HHeJ_G0017025;1;+;Ascc1;MGP_C3HHeJ_T0025060;protein_coding;transcript;2.91928;1;2.91928;q4
10;60281644;60345895;MGP_C3HHeJ_G0017039;1;-;Pald1;MGP_C3HHeJ_T0025125;protein_coding;transcript;1.6784275;1;1.6784275;q4
10;60690963;60717868;MGP_C3HHeJ_G0017048;1;+;Aifm2;MGP_C3HHeJ_T0025140;protein_coding;transcript;1.7105025;1;1.7105025;q4
10;61451230;61471747;MGP_C3HHeJ_G0017058;1;-;Supv3l1;MGP_C3HHeJ_T0025193;protein_coding;transcript;3.4374275;1;3.4374275;q4
10;61517424;61531609;MGP_C3HHeJ_G0017061;1;-;Srgn;MGP_C3HHeJ_T0025202;protein_coding;transcript;3.30942;1;3.30942;q4
10;61584908;61605092;MGP_C3HHeJ_G0017062;1;-;Kif1bp;MGP_C3HHeJ_T0025209;protein_coding;transcript;2.506635;1;2.506635;q4
10;62008996;62037363;MGP_C3HHeJ_G0017069;1;+;Dna2;MGP_C3HHeJ_T0025230;protein_coding;transcript;1.61198;1;1.61198;q4
10;62043418;62081056;MGP_C3HHeJ_G0017070;1;+;Rufy2;MGP_C3HHeJ_T0025238;protein_coding;transcript;1.5000225;1;1.5000225;q4
10;62083519;62085185;MGP_C3HHeJ_G0017071;1;-;Hnrnph3;MGP_C3HHeJ_T0025248;protein_coding;transcript;2.7597275;1;2.7597275;q4
10;62402908;62421576;MGP_C3HHeJ_G0017076;1;-;Sirt1;MGP_C3HHeJ_T0025263;protein_coding;transcript;2.3511725;1;2.3511725;q4
10;62479622;62500097;MGP_C3HHeJ_G0017077;1;+;Dnajc12;MGP_C3HHeJ_T0025268;protein_coding;transcript;2.955255;1;2.955255;q4
10;62517077;62518703;MGP_C3HHeJ_G0017078;1;-;Gm7075;MGP_C3HHeJ_T0025269;protein_coding;transcript;1.69958;1;1.69958;q4
10;66831018;66835463;MGP_C3HHeJ_G0017086;1;-;Ado;MGP_C3HHeJ_T0025301;protein_coding;transcript;3.5098425;1;3.5098425;q4
10;68694993;68709572;MGP_C3HHeJ_G0017095;1;-;Cdk1;MGP_C3HHeJ_T0025332;protein_coding;transcript;4.0699525;1;4.0699525;q4
10;69488503;69584758;MGP_C3HHeJ_G0017097;1;+;MGP_C3HHeJ_G0017097;MGP_C3HHeJ_T0025382;protein_coding;transcript;2.04416;1;2.04416;q4
10;70342816;70583591;MGP_C3HHeJ_G0017102;1;-;Bicc1;MGP_C3HHeJ_T0025401;protein_coding;transcript;2.1792625;1;2.1792625;q4
10;70680313;70711563;MGP_C3HHeJ_G0017104;1;-;Ube2d1;MGP_C3HHeJ_T0025409;protein_coding;transcript;2.205425;1;2.205425;q4
10;74609295;74737544;MGP_C3HHeJ_G0017112;1;+;Bcr;MGP_C3HHeJ_T0025485;protein_coding;transcript;3.4986825;1;3.4986825;q4
10;74765402;74869384;MGP_C3HHeJ_G0017113;1;+;Specc1l;MGP_C3HHeJ_T0025486;protein_coding;transcript;2.17849;1;2.17849;q4
10;75225330;75346702;MGP_C3HHeJ_G0017122;1;-;Cabin1;MGP_C3HHeJ_T0025530;protein_coding;transcript;2.5353575;1;2.5353575;q4
10;75429654;75432690;MGP_C3HHeJ_G0017128;1;-;Gstt2;MGP_C3HHeJ_T0025544;protein_coding;transcript;3.8068375;1;3.8068375;q4
10;75501403;75527068;MGP_C3HHeJ_G0017131;1;-;Smarcb1;MGP_C3HHeJ_T0025550;protein_coding;transcript;2.6726825;1;2.6726825;q4
10;75649726;75661997;MGP_C3HHeJ_G0017136;1;+;Zfp280b;MGP_C3HHeJ_T0025563;protein_coding;transcript;1.9824825;1;1.9824825;q4
10;75687413;75746990;MGP_C3HHeJ_G0017137;1;-;Slc5a4b;MGP_C3HHeJ_T0025564;protein_coding;transcript;1.9408575;1;1.9408575;q4
10;76126303;76136659;MGP_C3HHeJ_G0017144;1;-;Ybey;MGP_C3HHeJ_T0025585;protein_coding;transcript;1.567585;1;1.567585;q4
10;76136516;76192324;MGP_C3HHeJ_G0017145;1;+;Mcm3ap;MGP_C3HHeJ_T0025586;protein_coding;transcript;3.2021875;1;3.2021875;q4
10;76222120;76227528;MGP_C3HHeJ_G0017146;1;+;Lss;MGP_C3HHeJ_T0025593;protein_coding;transcript;1.791695;1;1.791695;q4
10;76269675;76301754;MGP_C3HHeJ_G0017149;1;-;Col6a2;MGP_C3HHeJ_T0025601;protein_coding;transcript;2.011245;1;2.011245;q4
10;76389467;76406837;MGP_C3HHeJ_G0017150;1;-;Col6a1;MGP_C3HHeJ_T0025604;protein_coding;transcript;3.292035;1;3.292035;q4
10;76961658;76971944;MGP_C3HHeJ_G0017156;1;+;Pofut2;MGP_C3HHeJ_T0025631;protein_coding;transcript;4.2423575;1;4.2423575;q4
10;77194409;77226086;MGP_C3HHeJ_G0017158;1;-;Fam207a;MGP_C3HHeJ_T0025645;protein_coding;transcript;3.5198425;1;3.5198425;q4
10;77241326;77277372;MGP_C3HHeJ_G0017159;1;+;Itgb2;MGP_C3HHeJ_T0025646;protein_coding;transcript;1.5607675;1;1.5607675;q4
10;77831355;77845946;MGP_C3HHeJ_G0017177;1;-;Aire;MGP_C3HHeJ_T0025709;protein_coding;transcript;4.2349825;1;4.2349825;q4
10;78009877;78024114;MGP_C3HHeJ_G0017181;1;-;Pwp2;MGP_C3HHeJ_T0025731;protein_coding;transcript;2.067565;1;2.067565;q4
10;78026292;78084257;MGP_C3HHeJ_G0017182;1;-;Trappc10;MGP_C3HHeJ_T0025732;protein_coding;transcript;4.15273;1;4.15273;q4
10;78433802;78443542;MGP_C3HHeJ_G0017188;1;+;Ilvbl;MGP_C3HHeJ_T0025748;protein_coding;transcript;4.5440025;1;4.5440025;q4
10;78942606;78972839;MGP_C3HHeJ_G0017202;1;-;2610008E11Rik;MGP_C3HHeJ_T0025770;protein_coding;transcript;3.9589575;1;3.9589575;q4
10;79483151;79490465;MGP_C3HHeJ_G0017207;1;-;Plpp2;MGP_C3HHeJ_T0025775;protein_coding;transcript;3.174155;1;3.174155;q4
10;79631088;79637808;MGP_C3HHeJ_G0017214;1;+;Tpgs1;MGP_C3HHeJ_T0025798;protein_coding;transcript;3.5850675;1;3.5850675;q4
10;79703075;79714105;MGP_C3HHeJ_G0017219;1;-;Polrmt;MGP_C3HHeJ_T0025813;protein_coding;transcript;2.16427;1;2.16427;q4
10;79727332;79735787;MGP_C3HHeJ_G0017221;1;-;Rnf126;MGP_C3HHeJ_T0025822;protein_coding;transcript;2.772865;1;2.772865;q4
10;79870619;79885228;MGP_C3HHeJ_G0017231;1;-;Med16;MGP_C3HHeJ_T0025869;protein_coding;transcript;1.863135;1;1.863135;q4
10;79886383;79894287;MGP_C3HHeJ_G0017232;1;-;R3hdm4;MGP_C3HHeJ_T0025875;protein_coding;transcript;4.0705075;1;4.0705075;q4
10;79968345;79976871;MGP_C3HHeJ_G0017239;1;+;Cnn2;MGP_C3HHeJ_T0025893;protein_coding;transcript;2.639875;1;2.639875;q4
10;80018954;80022800;MGP_C3HHeJ_G0017242;1;-;Polr2e;MGP_C3HHeJ_T0025905;protein_coding;transcript;4.59817;1;4.59817;q4
10;80040864;80089043;MGP_C3HHeJ_G0017244;1;-;Sbno2;MGP_C3HHeJ_T0025915;protein_coding;transcript;1.69083;1;1.69083;q4
10;80105263;80119093;MGP_C3HHeJ_G0017245;1;+;Stk11;MGP_C3HHeJ_T0025921;protein_coding;transcript;4.43595;1;4.43595;q4
10;80136868;80146958;MGP_C3HHeJ_G0017248;1;+;Midn;MGP_C3HHeJ_T0025946;protein_coding;transcript;2.03717;1;2.03717;q4
10;80156768;80160659;MGP_C3HHeJ_G0017249;1;+;Cirbp;MGP_C3HHeJ_T0025954;protein_coding;transcript;3.70022;1;3.70022;q4
10;80233193;80235555;MGP_C3HHeJ_G0017252;1;+;Mum1;MGP_C3HHeJ_T0025971;protein_coding;transcript;1.4709;1;1.4709;q4
10;80257150;80270402;MGP_C3HHeJ_G0017255;1;+;Dazap1;MGP_C3HHeJ_T0025987;protein_coding;transcript;3.95019;1;3.95019;q4
10;80312970;80315251;MGP_C3HHeJ_G0017258;1;-;2310011J03Rik;MGP_C3HHeJ_T0025997;protein_coding;transcript;3.2360275;1;3.2360275;q4
10;80392609;80399284;MGP_C3HHeJ_G0017264;1;-;Mbd3;MGP_C3HHeJ_T0026023;protein_coding;transcript;4.90494;1;4.90494;q4
10;80554067;80575173;MGP_C3HHeJ_G0017269;1;-;Rexo1;MGP_C3HHeJ_T0026048;protein_coding;transcript;1.873915;1;1.873915;q4
10;80619116;80631986;MGP_C3HHeJ_G0017273;1;+;Scamp4;MGP_C3HHeJ_T0026061;protein_coding;transcript;2.9410775;1;2.9410775;q4
10;80660222;80674795;MGP_C3HHeJ_G0017275;1;-;Btbd2;MGP_C3HHeJ_T0026067;protein_coding;transcript;2.47721;1;2.47721;q4
10;80727430;80730119;MGP_C3HHeJ_G0017278;1;+;Izumo4;MGP_C3HHeJ_T0026076;protein_coding;transcript;3.6226575;1;3.6226575;q4
10;80785757;80826621;MGP_C3HHeJ_G0017280;1;+;Dot1l;MGP_C3HHeJ_T0026078;protein_coding;transcript;2.6020675;1;2.6020675;q4
10;80827260;80829786;MGP_C3HHeJ_G0017281;1;-;Plekhj1;MGP_C3HHeJ_T0026085;protein_coding;transcript;3.6301025;1;3.6301025;q4
10;80829892;80835167;MGP_C3HHeJ_G0017282;1;+;Sf3a2;MGP_C3HHeJ_T0026087;protein_coding;transcript;2.0957975;1;2.0957975;q4
